source,key,value
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnR
quasimutant,CustomerOrder,PKCColumnR
quasimutant,CustomerOrder,PKCColumnR
quasimutant,CustomerOrder,PKCColumnR
quasimutant,CustomerOrder,PKCColumnR
quasimutant,CustomerOrder,PKCColumnR
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,UCColumnA
quasimutant,CustomerOrder,UCColumnA
quasimutant,CustomerOrder,UCColumnA
quasimutant,CustomerOrder,UCColumnA
quasimutant,CustomerOrder,UCColumnA
quasimutant,CustomerOrder,UCColumnA
quasimutant,CustomerOrder,UCColumnA
equivalent,CustomerOrder,NNCR
equivalent,CustomerOrder,NNCR
equivalent,CustomerOrder,NNCR
equivalent,CustomerOrder,NNCR
equivalent,CustomerOrder,NNCR
equivalent,CustomerOrder,NNCR
equivalent,CustomerOrder,NNCR
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
redundant,DellStore,PKCColumnA
quasimutant,Employee,UCColumnA
equivalent,Employee,NNCA
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,PKCColumnA
quasimutant,Examination,PKCColumnA
quasimutant,Examination,PKCColumnA
quasimutant,Examination,PKCColumnA
quasimutant,Examination,PKCColumnA
quasimutant,Examination,PKCColumnR
quasimutant,Examination,PKCColumnE
quasimutant,Examination,PKCColumnE
quasimutant,Examination,PKCColumnE
quasimutant,Examination,PKCColumnE
quasimutant,Examination,PKCColumnE
quasimutant,Examination,UCColumnA
quasimutant,Examination,UCColumnA
equivalent,Examination,NNCA
equivalent,Examination,NNCA
quasimutant,Flights,FKCColumnPairR
quasimutant,Flights,FKCColumnPairR
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,PKCColumnA
quasimutant,Flights,PKCColumnA
quasimutant,Flights,PKCColumnA
quasimutant,Flights,PKCColumnA
quasimutant,Flights,PKCColumnA
quasimutant,Flights,PKCColumnR
quasimutant,Flights,PKCColumnR
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
equivalent,Flights,NNCR
equivalent,Flights,NNCR
equivalent,Flights,NNCR
equivalent,Flights,NNCR
redundant,Flights,PKCColumnR
redundant,Flights,PKCColumnR
quasimutant,FrenchTowns,FKCColumnPairE
quasimutant,FrenchTowns,FKCColumnPairE
quasimutant,FrenchTowns,FKCColumnPairE
quasimutant,FrenchTowns,FKCColumnPairE
quasimutant,FrenchTowns,FKCColumnPairE
quasimutant,FrenchTowns,FKCColumnPairE
quasimutant,FrenchTowns,UCColumnA
quasimutant,FrenchTowns,UCColumnA
quasimutant,FrenchTowns,UCColumnA
quasimutant,FrenchTowns,UCColumnA
quasimutant,FrenchTowns,UCColumnA
quasimutant,FrenchTowns,UCColumnA
quasimutant,FrenchTowns,UCColumnA
quasimutant,FrenchTowns,UCColumnR
quasimutant,FrenchTowns,UCColumnR
quasimutant,FrenchTowns,UCColumnE
quasimutant,FrenchTowns,UCColumnE
quasimutant,FrenchTowns,UCColumnE
quasimutant,FrenchTowns,UCColumnE
quasimutant,FrenchTowns,UCColumnE
quasimutant,FrenchTowns,UCColumnE
quasimutant,FrenchTowns,UCColumnE
quasimutant,FrenchTowns,PKCColumnA
quasimutant,FrenchTowns,PKCColumnA
quasimutant,FrenchTowns,PKCColumnA
quasimutant,FrenchTowns,PKCColumnA
quasimutant,FrenchTowns,PKCColumnA
quasimutant,FrenchTowns,PKCColumnA
quasimutant,FrenchTowns,PKCColumnA
quasimutant,FrenchTowns,PKCColumnA
redundant,FrenchTowns,PKCColumnA
redundant,FrenchTowns,PKCColumnA
redundant,FrenchTowns,PKCColumnA
redundant,FrenchTowns,PKCColumnA
redundant,FrenchTowns,PKCColumnA
redundant,FrenchTowns,UCColumnA
redundant,FrenchTowns,UCColumnA
redundant,FrenchTowns,UCColumnA
redundant,FrenchTowns,UCColumnA
redundant,FrenchTowns,UCColumnA
redundant,FrenchTowns,UCColumnA
redundant,FrenchTowns,UCColumnA
redundant,FrenchTowns,UCColumnA
redundant,FrenchTowns,UCColumnA
redundant,FrenchTowns,UCColumnA
redundant,FrenchTowns,UCColumnA
redundant,FrenchTowns,UCColumnA
redundant,FrenchTowns,UCColumnA
redundant,FrenchTowns,UCColumnA
redundant,FrenchTowns,UCColumnA
redundant,FrenchTowns,UCColumnA
redundant,FrenchTowns,UCColumnR
redundant,FrenchTowns,UCColumnR
redundant,FrenchTowns,UCColumnR
redundant,FrenchTowns,UCColumnR
redundant,FrenchTowns,UCColumnR
redundant,FrenchTowns,UCColumnE
redundant,FrenchTowns,UCColumnE
redundant,FrenchTowns,UCColumnE
redundant,FrenchTowns,UCColumnE
redundant,FrenchTowns,UCColumnE
redundant,FrenchTowns,UCColumnE
redundant,FrenchTowns,UCColumnE
redundant,FrenchTowns,UCColumnE
redundant,FrenchTowns,UCColumnE
quasimutant,Inventory,PKCColumnE
quasimutant,Inventory,UCColumnA
quasimutant,Inventory,UCColumnE
equivalent,Inventory,NNCA
redundant,Inventory,UCColumnA
quasimutant,Iso3166,UCColumnA
equivalent,Iso3166,NNCA
quasimutant,IsoFlav_R2,PKCColumnA
quasimutant,IsoFlav_R2,PKCColumnA
quasimutant,IsoFlav_R2,PKCColumnA
quasimutant,iTrust,FKCColumnPairE
quasimutant,iTrust,FKCColumnPairE
quasimutant,iTrust,FKCColumnPairE
quasimutant,iTrust,FKCColumnPairE
quasimutant,iTrust,FKCColumnPairE
quasimutant,iTrust,FKCColumnPairE
quasimutant,iTrust,FKCColumnPairE
quasimutant,iTrust,FKCColumnPairE
quasimutant,iTrust,PKCColumnA
quasimutant,iTrust,PKCColumnA
quasimutant,iTrust,PKCColumnA
quasimutant,iTrust,PKCColumnA
quasimutant,iTrust,PKCColumnA
quasimutant,iTrust,PKCColumnA
quasimutant,iTrust,PKCColumnR
quasimutant,iTrust,PKCColumnE
quasimutant,iTrust,PKCColumnE
quasimutant,iTrust,PKCColumnE
quasimutant,iTrust,PKCColumnE
quasimutant,iTrust,PKCColumnE
quasimutant,iTrust,PKCColumnE
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
quasimutant,iTrust,UCColumnA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCA
equivalent,iTrust,NNCR
equivalent,iTrust,NNCR
equivalent,iTrust,NNCR
equivalent,iTrust,NNCR
equivalent,iTrust,NNCR
equivalent,iTrust,NNCR
equivalent,iTrust,NNCR
equivalent,iTrust,NNCR
equivalent,iTrust,NNCR
equivalent,iTrust,NNCR
equivalent,iTrust,NNCR
equivalent,iTrust,NNCR
equivalent,iTrust,NNCR
equivalent,iTrust,NNCR
equivalent,iTrust,NNCR
equivalent,iTrust,NNCR
equivalent,iTrust,NNCR
redundant,iTrust,PKCColumnA
redundant,iTrust,PKCColumnA
redundant,iTrust,PKCColumnA
redundant,iTrust,PKCColumnA
redundant,iTrust,PKCColumnA
redundant,iTrust,PKCColumnA
redundant,iTrust,PKCColumnA
redundant,iTrust,PKCColumnA
redundant,iTrust,PKCColumnA
redundant,iTrust,PKCColumnA
redundant,iTrust,PKCColumnA
redundant,iTrust,PKCColumnA
redundant,iTrust,PKCColumnR
redundant,iTrust,PKCColumnR
redundant,iTrust,PKCColumnR
redundant,iTrust,PKCColumnR
redundant,iTrust,PKCColumnR
redundant,iTrust,PKCColumnR
redundant,iTrust,PKCColumnR
redundant,iTrust,PKCColumnR
redundant,iTrust,PKCColumnR
redundant,iTrust,PKCColumnR
quasimutant,JWhoisServer,UCColumnA
quasimutant,JWhoisServer,UCColumnA
quasimutant,JWhoisServer,UCColumnA
quasimutant,JWhoisServer,UCColumnA
quasimutant,JWhoisServer,UCColumnA
quasimutant,JWhoisServer,UCColumnA
equivalent,JWhoisServer,NNCR
equivalent,JWhoisServer,NNCR
equivalent,JWhoisServer,NNCR
equivalent,JWhoisServer,NNCR
equivalent,JWhoisServer,NNCR
equivalent,JWhoisServer,NNCR
quasimutant,MozillaExtensions,PKCColumnE
quasimutant,MozillaExtensions,UCColumnA
quasimutant,MozillaExtensions,UCColumnA
quasimutant,MozillaExtensions,UCColumnE
equivalent,MozillaExtensions,NNCA
equivalent,MozillaExtensions,NNCA
redundant,MozillaExtensions,UCColumnA
redundant,MozillaExtensions,UCColumnA
redundant,MozillaExtensions,UCColumnA
redundant,MozillaExtensions,UCColumnA
redundant,MozillaExtensions,UCColumnA
redundant,MozillaExtensions,UCColumnA
redundant,MozillaExtensions,UCColumnA
redundant,MozillaExtensions,UCColumnA
redundant,MozillaExtensions,UCColumnA
redundant,MozillaExtensions,UCColumnE
redundant,MozillaExtensions,UCColumnE
redundant,MozillaExtensions,UCColumnE
quasimutant,MozillaPermissions,UCColumnA
equivalent,MozillaPermissions,NNCA
quasimutant,NistDML181,FKCColumnPairR
quasimutant,NistDML181,FKCColumnPairR
quasimutant,NistDML181,FKCColumnPairE
quasimutant,NistDML181,FKCColumnPairE
quasimutant,NistDML181,FKCColumnPairE
quasimutant,NistDML181,FKCColumnPairE
quasimutant,NistDML181,FKCColumnPairE
quasimutant,NistDML181,FKCColumnPairE
quasimutant,NistDML181,PKCColumnA
quasimutant,NistDML181,PKCColumnR
quasimutant,NistDML181,PKCColumnR
quasimutant,NistDML181,PKCColumnE
quasimutant,NistDML181,PKCColumnE
equivalent,NistDML181,NNCA
equivalent,NistDML181,NNCA
quasimutant,NistDML182,FKCColumnPairR
quasimutant,NistDML182,FKCColumnPairR
quasimutant,NistDML182,FKCColumnPairR
quasimutant,NistDML182,FKCColumnPairR
quasimutant,NistDML182,FKCColumnPairR
quasimutant,NistDML182,FKCColumnPairR
quasimutant,NistDML182,FKCColumnPairR
quasimutant,NistDML182,FKCColumnPairR
quasimutant,NistDML182,FKCColumnPairR
quasimutant,NistDML182,FKCColumnPairR
quasimutant,NistDML182,FKCColumnPairR
quasimutant,NistDML182,FKCColumnPairR
quasimutant,NistDML182,FKCColumnPairR
quasimutant,NistDML182,FKCColumnPairR
quasimutant,NistDML182,FKCColumnPairR
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
